what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1776049445019
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1776049445019
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1776049445019
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1776049445019
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1776049445021
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1776049445021
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1776049445021
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1776049445021
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1776049445022
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1776049445022
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1776049445024
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1776049445024
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1776049445024
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1776049445024
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1776049445024
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1776049445025
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1776049445025
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1776049445025
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1776049445027
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1776049445027
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1776049445027
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1776049445027
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1776049445035
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1776049445036
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1776049445036
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1776049445036
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1776049445036
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1776049445036
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1776049445038
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1776049445038
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1776049445038
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1776049445039
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1776049445039
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1776049445039
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1776049445039
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1776049445039
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1776049445039
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1776049445041
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1776049445041
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1776049445041
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1776049445041
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1776049445042
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1776049445042
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1776049445042
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1776049445042
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1776049445042
os,sysinfo,,,"win32",1776049445044
arch,sysinfo,,,"x86",1776049445044
ws,sysinfo,,,"win32",1776049445044
locale,sysinfo,,,"en_US",1776049445044
processors,sysinfo,,,"20",1776049445044
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1776049445044
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1776049445044
java.specification.name,sysinfo,,,"Java Platform API Specification",1776049445044
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1776049445044
java.specification.version,sysinfo,,,"1.6",1776049445044
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1776049445044
java.version,sysinfo,,,"1.6.0_23",1776049445044
java.vm.info,sysinfo,,,"mixed mode",1776049445044
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1776049445044
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1776049445044
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1776049445044
java.vm.specification.version,sysinfo,,,"1.0",1776049445044
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1776049445044
java.vm.version,sysinfo,,,"19.0-b09",1776049445044
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776049445907
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1776049446142
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1776049446166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049448256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049449580
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776049450704
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049450916
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049451025
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1776049451039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776049458383
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776049459234
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049459878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049461402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049463919
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776049464540
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1776049464763
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1776049464767
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1776049464768
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1776049464769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049464806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049468474
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1776049470469
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1776049470471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049471717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049473281
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776049473831
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1776049473838
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776049475855
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1776049476277
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1776049476283
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1776049478524
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776049484091
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049508673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049513011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049524789
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776049524818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049527915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049529488
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776049529914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049529993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049532413
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049535058
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776049535666
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776049535972
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1776049538117
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776049540922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049582201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049678348
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049678561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1776049678745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1776049679328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776049680478
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776049681139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049682476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049683751
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049686334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776049693286
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776049694199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049698629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049701011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049701691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049701981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049706724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049708295
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776049708710
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776049709817
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776049710664
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776049711050
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1776049713143
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776049715968
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049884116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776049910500
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776049913410
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776049925131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776049931154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776049994889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1776049996456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776049996794
