what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1776044405323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044408159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044409641
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1776044415852
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1776044418550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044418687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044431567
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776044431582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044435220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044445911
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1776044445933
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776044451341
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1776044451686
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1776044451707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044492658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044534469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044534815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044535333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776044548270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044550674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044551662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044551810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044558731
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776044560999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044561280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044585716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1776044587872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044588174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044595486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044596113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044627951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044632104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044898503
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776044899976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044901447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044903943
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776044905176
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776044906643
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776044906740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1776044909671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044912376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044916283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044916614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044919077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044927569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044928620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044930362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044961218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044961471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044963090
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776044964559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1776044970019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776044971034
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776044973497
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776044978642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044980551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044984187
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776044984608
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776044986516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776044986788
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776044991246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776044996537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045009401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045010341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045018085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045022441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045059512
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045064773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1776045065195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776045066112
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045067749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045069315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045071645
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045086784
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045088913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045092528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045093663
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776045094449
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045095283
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045096107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045099016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045100509
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776045100927
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045102895
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776045103226
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045107621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045111117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045135916
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045137946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776045143396
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045144832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045149458
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776045152730
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045154960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045155279
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776045155284
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045159639
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045166729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045169536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045175588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045176898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045179410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045180469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045181656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045183150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045184281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045187285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045188820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045188923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045370442
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045372001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045377344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045378854
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776045379274
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045381195
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776045381493
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045385915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045389232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045462946
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045463203
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045464382
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045464889
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045465997
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1776045466012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1776045466786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1776045467219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045467485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045635525
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045636423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045638252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045639826
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045647873
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045648869
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776045652651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045654361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045664384
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045664672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045666453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045679572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045683448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045684929
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776045685367
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045687306
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776045687598
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045691976
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045711197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045714376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045715638
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045715666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045718649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045722456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045731419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045732386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045733970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045734445
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045736016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045736205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045741706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045742147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045799612
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045800733
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776045803538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045805255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045810786
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776045810797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045812270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045813494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045816854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045818340
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1776045818756
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045820703
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776045821120
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776045825462
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776045833638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1776045834285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1776045834663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045835013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776045993866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046009309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046021003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046021522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046026937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046027806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046072937
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1776046073748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1776046074807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046075110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046078550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046085716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046086344
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776046086362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046104023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046429624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776046430335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046433260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046439344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046443832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046445843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046448573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776046454158
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776046454772
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776046455769
